Household,Timestamp,Power Usage (kW)
Household 3,2024-11-13 04:57:02.058512,255.19
Household 3,2024-11-13 05:57:02.058512,264.51
Household 3,2024-11-13 06:57:02.058512,296.96
Household 3,2024-11-13 07:57:02.058512,255.89
Household 3,2024-11-13 08:57:02.058512,295.77
Household 3,2024-11-13 09:57:02.058512,258.6
Household 3,2024-11-13 10:57:02.058512,278.76
Household 3,2024-11-13 11:57:02.058512,283.73
Household 3,2024-11-13 12:57:02.058512,267.76
Household 3,2024-11-13 13:57:02.058512,333.6
Household 3,2024-11-13 14:57:02.058512,308.27
Household 3,2024-11-13 15:57:02.058512,338.61
Household 3,2024-11-13 16:57:02.058512,289.38
Household 3,2024-11-13 17:57:02.058512,299.72
Household 3,2024-11-13 18:57:02.058512,277.09
Household 3,2024-11-13 19:57:02.058512,317.21
Household 3,2024-11-13 20:57:02.058512,320.75
Household 4,2024-11-12 21:57:02.058512,363.22
Household 4,2024-11-12 22:57:02.058512,389.5
Household 4,2024-11-12 23:57:02.058512,415.16
Household 4,2024-11-13 00:57:02.058512,377.22
Household 4,2024-11-13 01:57:02.058512,352.35
Household 4,2024-11-13 02:57:02.058512,421.89
Household 4,2024-11-13 03:57:02.058512,443.05
Household 4,2024-11-13 04:57:02.058512,385.8
Household 4,2024-11-13 05:57:02.058512,353.17
Household 4,2024-11-13 06:57:02.058512,366.26
Household 4,2024-11-13 07:57:02.058512,431.05
Household 4,2024-11-13 08:57:02.058512,436.06
Household 4,2024-11-13 09:57:02.058512,375.6
Household 4,2024-11-13 10:57:02.058512,437.41
Household 4,2024-11-13 11:57:02.058512,438.27
Household 4,2024-11-13 12:57:02.058512,395.62
Household 4,2024-11-13 13:57:02.058512,367.52
Household 4,2024-11-13 14:57:02.058512,404.08
Household 4,2024-11-13 15:57:02.058512,438.17
Household 4,2024-11-13 16:57:02.058512,433.34
Household 4,2024-11-13 17:57:02.058512,384.47
Household 4,2024-11-13 18:57:02.058512,371.43
Household 4,2024-11-13 19:57:02.058512,396.58
Household 4,2024-11-13 20:57:02.058512,380.62
Household 1,2024-11-13 21:57:02.058512,107.97
Household 1,2024-11-13 22:57:02.058512,97.12
Household 1,2024-11-13 23:57:02.058512,74.83
Household 1,2024-11-14 00:57:02.058512,133.21
Household 1,2024-11-14 01:57:02.058512,110.73
Household 1,2024-11-14 02:57:02.058512,55.33
Household 1,2024-11-14 03:57:02.058512,84.61
Household 1,2024-11-14 04:57:02.058512,122.03
Household 1,2024-11-14 05:57:02.058512,111.33
Household 1,2024-11-14 06:57:02.058512,81.69
Household 1,2024-11-14 07:57:02.058512,99.2
Household 1,2024-11-14 08:57:02.058512,128.63
Household 1,2024-11-14 09:57:02.058512,80.79
Household 1,2024-11-14 10:57:02.058512,76.98
Household 1,2024-11-14 11:57:02.058512,121.95
Household 1,2024-11-14 12:57:02.058512,114.53
Household 1,2024-11-14 13:57:02.058512,71.52
Household 1,2024-11-14 14:57:02.058512,116.07
Household 1,2024-11-14 15:57:02.058512,75.34
Household 1,2024-11-14 16:57:02.058512,96.4
Household 1,2024-11-14 17:57:02.058512,103.25
Household 1,2024-11-14 18:57:02.058512,133.43
Household 1,2024-11-14 19:57:02.058512,138.43
Household 1,2024-11-14 20:57:02.058512,59.6
Household 2,2024-11-13 21:57:02.058512,231.01
Household 2,2024-11-13 22:57:02.058512,195.83
Household 2,2024-11-13 23:57:02.058512,211.8
Household 2,2024-11-14 00:57:02.058512,163.64
Household 2,2024-11-14 01:57:02.058512,184.15
Household 2,2024-11-14 02:57:02.058512,185.88
Household 2,2024-11-14 03:57:02.058512,242.1
Household 2,2024-11-14 04:57:02.058512,195.25
Household 2,2024-11-14 05:57:02.058512,161.51
Household 2,2024-11-14 06:57:02.058512,240.77
Household 2,2024-11-14 07:57:02.058512,212.9
Household 2,2024-11-14 08:57:02.058512,230.79
Household 2,2024-11-14 09:57:02.058512,172.21
Household 2,2024-11-14 10:57:02.058512,205.34
Household 2,2024-11-14 11:57:02.058512,166.17
Household 2,2024-11-14 12:57:02.058512,158.97
Household 2,2024-11-14 13:57:02.058512,186.58
Household 2,2024-11-14 14:57:02.058512,246.58
Household 2,2024-11-14 15:57:02.058512,243.0
Household 2,2024-11-14 16:57:02.058512,219.09
Household 2,2024-11-14 17:57:02.058512,189.15
Household 2,2024-11-14 18:57:02.058512,190.1
Household 2,2024-11-14 19:57:02.058512,192.25
Household 2,2024-11-14 20:57:02.058512,199.98
Household 3,2024-11-13 21:57:02.058512,307.57
Household 3,2024-11-13 22:57:02.058512,286.97
Household 3,2024-11-13 23:57:02.058512,299.12
Household 3,2024-11-14 00:57:02.058512,334.42
Household 3,2024-11-14 01:57:02.058512,297.73
Household 3,2024-11-14 02:57:02.058512,278.88
Household 3,2024-11-14 03:57:02.058512,321.19
Household 3,2024-11-14 04:57:02.058512,290.36
Household 3,2024-11-14 05:57:02.058512,327.28
Household 3,2024-11-14 06:57:02.058512,287.93
Household 3,2024-11-14 07:57:02.058512,262.88
Household 3,2024-11-14 08:57:02.058512,297.0
Household 3,2024-11-14 09:57:02.058512,302.73
Household 3,2024-11-14 10:57:02.058512,260.85
Household 3,2024-11-14 11:57:02.058512,335.39
Household 3,2024-11-14 12:57:02.058512,299.01
Household 3,2024-11-14 13:57:02.058512,291.37
Household 3,2024-11-14 14:57:02.058512,293.3
Household 3,2024-11-14 15:57:02.058512,334.18
Household 3,2024-11-14 16:57:02.058512,305.86
Household 3,2024-11-14 17:57:02.058512,306.76
Household 3,2024-11-14 18:57:02.058512,290.23
Household 3,2024-11-14 19:57:02.058512,265.35
Household 3,2024-11-14 20:57:02.058512,285.27
Household 4,2024-11-13 21:57:02.058512,405.38
Household 4,2024-11-13 22:57:02.058512,393.93
Household 4,2024-11-13 23:57:02.058512,358.72
Household 4,2024-11-14 00:57:02.058512,360.43
Household 4,2024-11-14 01:57:02.058512,369.48
Household 4,2024-11-14 02:57:02.058512,418.01
Household 4,2024-11-14 03:57:02.058512,445.53
Household 4,2024-11-14 04:57:02.058512,371.88
Household 4,2024-11-14 05:57:02.058512,432.38
Household 4,2024-11-14 06:57:02.058512,442.68
Household 4,2024-11-14 07:57:02.058512,374.95
Household 4,2024-11-14 08:57:02.058512,433.26
Household 4,2024-11-14 09:57:02.058512,350.1
Household 4,2024-11-14 10:57:02.058512,363.12
Household 4,2024-11-14 11:57:02.058512,437.42
Household 4,2024-11-14 12:57:02.058512,384.05
Household 4,2024-11-14 13:57:02.058512,443.27
Household 4,2024-11-14 14:57:02.058512,386.81
Household 4,2024-11-14 15:57:02.058512,407.27
Household 4,2024-11-14 16:57:02.058512,419.47
Household 4,2024-11-14 17:57:02.058512,360.06
Household 4,2024-11-14 18:57:02.058512,446.16
Household 4,2024-11-14 19:57:02.058512,430.46
Household 4,2024-11-14 20:57:02.058512,363.54
Household 1,2024-11-14 21:57:02.058512,125.56
Household 1,2024-11-14 22:57:02.058512,71.11
Household 1,2024-11-14 23:57:02.058512,69.61
Household 1,2024-11-15 00:57:02.058512,136.72
Household 1,2024-11-15 01:57:02.058512,86.28
Household 1,2024-11-15 02:57:02.058512,140.06
Household 1,2024-11-15 03:57:02.058512,137.76
Household 1,2024-11-15 04:57:02.058512,139.38
Household 1,2024-11-15 05:57:02.058512,60.81
Household 1,2024-11-15 06:57:02.058512,114.44
Household 1,2024-11-15 07:57:02.058512,54.63
Household 1,2024-11-15 08:57:02.058512,73.46
Household 1,2024-11-15 09:57:02.058512,59.18
Household 1,2024-11-15 10:57:02.058512,134.02
Household 1,2024-11-15 11:57:02.058512,119.93
Household 1,2024-11-15 12:57:02.058512,95.46
Household 1,2024-11-15 13:57:02.058512,50.45
Household 1,2024-11-15 14:57:02.058512,78.31
Household 1,2024-11-15 15:57:02.058512,112.63
Household 1,2024-11-15 16:57:02.058512,99.87
Household 1,2024-11-15 17:57:02.058512,97.59
Household 1,2024-11-15 18:57:02.058512,90.58
Household 1,2024-11-15 19:57:02.058512,93.0
Household 1,2024-11-15 20:57:02.058512,103.04
Household 2,2024-11-14 21:57:02.058512,215.68
Household 2,2024-11-14 22:57:02.058512,196.28
Household 2,2024-11-14 23:57:02.058512,245.21
Household 2,2024-11-15 00:57:02.058512,187.24
Household 2,2024-11-15 01:57:02.058512,225.46
Household 2,2024-11-15 02:57:02.058512,240.64
Household 2,2024-11-15 03:57:02.058512,233.53
Household 2,2024-11-15 04:57:02.058512,244.9
Household 2,2024-11-15 05:57:02.058512,189.31
Household 2,2024-11-15 06:57:02.058512,175.03
Household 2,2024-11-15 07:57:02.058512,183.52
Household 2,2024-11-15 08:57:02.058512,230.88
Household 2,2024-11-15 09:57:02.058512,232.76
Household 2,2024-11-15 10:57:02.058512,159.3
Household 2,2024-11-15 11:57:02.058512,236.33
Household 2,2024-11-15 12:57:02.058512,179.96
Household 2,2024-11-15 13:57:02.058512,194.11
Household 2,2024-11-15 14:57:02.058512,243.41
Household 2,2024-11-15 15:57:02.058512,150.36
Household 2,2024-11-15 16:57:02.058512,231.3
Household 2,2024-11-15 17:57:02.058512,169.24
Household 2,2024-11-15 18:57:02.058512,184.62
Household 2,2024-11-15 19:57:02.058512,223.69
Household 2,2024-11-15 20:57:02.058512,203.01
Household 3,2024-11-14 21:57:02.058512,309.04
Household 3,2024-11-14 22:57:02.058512,348.71
Household 3,2024-11-14 23:57:02.058512,335.61
Household 3,2024-11-15 00:57:02.058512,318.45
Household 3,2024-11-15 01:57:02.058512,277.56
Household 3,2024-11-15 02:57:02.058512,251.43
Household 3,2024-11-15 03:57:02.058512,285.35
Household 3,2024-11-15 04:57:02.058512,332.87
Household 3,2024-11-15 05:57:02.058512,308.51
Household 3,2024-11-15 06:57:02.058512,264.01
Household 3,2024-11-15 07:57:02.058512,310.7
Household 3,2024-11-15 08:57:02.058512,334.75
Household 3,2024-11-15 09:57:02.058512,258.78
Household 3,2024-11-15 10:57:02.058512,299.18
Household 3,2024-11-15 11:57:02.058512,299.69
Household 3,2024-11-15 12:57:02.058512,344.61
Household 3,2024-11-15 13:57:02.058512,334.26
Household 3,2024-11-15 14:57:02.058512,295.74
Household 3,2024-11-15 15:57:02.058512,289.47
Household 3,2024-11-15 16:57:02.058512,337.91
Household 3,2024-11-15 17:57:02.058512,349.72
Household 3,2024-11-15 18:57:02.058512,305.26
Household 3,2024-11-15 19:57:02.058512,327.05
Household 3,2024-11-15 20:57:02.058512,259.19
Household 4,2024-11-14 21:57:02.058512,412.72
Household 4,2024-11-14 22:57:02.058512,401.74
Household 4,2024-11-14 23:57:02.058512,449.14
Household 4,2024-11-15 00:57:02.058512,440.52
Household 4,2024-11-15 01:57:02.058512,430.56
Household 4,2024-11-15 02:57:02.058512,361.43
Household 4,2024-11-15 03:57:02.058512,375.27
Household 4,2024-11-15 04:57:02.058512,392.84
Household 4,2024-11-15 05:57:02.058512,371.77
Household 4,2024-11-15 06:57:02.058512,424.95
Household 4,2024-11-15 07:57:02.058512,422.3
Household 4,2024-11-15 08:57:02.058512,427.71
Household 4,2024-11-15 09:57:02.058512,367.38
Household 4,2024-11-15 10:57:02.058512,365.92
Household 4,2024-11-15 11:57:02.058512,405.28
Household 4,2024-11-15 12:57:02.058512,403.92
Household 4,2024-11-15 13:57:02.058512,356.11
Household 4,2024-11-15 14:57:02.058512,393.98
Household 4,2024-11-15 15:57:02.058512,431.53
Household 4,2024-11-15 16:57:02.058512,400.74
Household 4,2024-11-15 17:57:02.058512,383.09
Household 4,2024-11-15 18:57:02.058512,364.5
Household 4,2024-11-15 19:57:02.058512,428.1
Household 4,2024-11-15 20:57:02.058512,401.67
Household 1,2024-11-15 21:57:02.058512,94.33
Household 1,2024-11-15 22:57:02.058512,96.59
Household 1,2024-11-15 23:57:02.058512,71.85
Household 1,2024-11-16 00:57:02.058512,58.34
Household 1,2024-11-16 01:57:02.058512,88.19
Household 1,2024-11-16 02:57:02.058512,77.67
Household 1,2024-11-16 03:57:02.058512,54.04
Household 1,2024-11-16 04:57:02.058512,70.46
Household 1,2024-11-16 05:57:02.058512,83.09
Household 1,2024-11-16 06:57:02.058512,105.67
Household 1,2024-11-16 07:57:02.058512,131.61
Household 1,2024-11-16 08:57:02.058512,58.06
Household 1,2024-11-16 09:57:02.058512,54.92
Household 1,2024-11-16 10:57:02.058512,51.04
Household 1,2024-11-16 11:57:02.058512,57.48
Household 1,2024-11-16 12:57:02.058512,141.43
Household 1,2024-11-16 13:57:02.058512,130.38
Household 1,2024-11-16 14:57:02.058512,71.65
Household 1,2024-11-16 15:57:02.058512,140.72
Household 1,2024-11-16 16:57:02.058512,111.07
Household 1,2024-11-16 17:57:02.058512,74.41
Household 1,2024-11-16 18:57:02.058512,97.01
Household 1,2024-11-16 19:57:02.058512,62.37
Household 1,2024-11-16 20:57:02.058512,113.72
Household 2,2024-11-15 21:57:02.058512,246.82
Household 2,2024-11-15 22:57:02.058512,224.38
Household 2,2024-11-15 23:57:02.058512,231.83
Household 2,2024-11-16 00:57:02.058512,173.32
Household 2,2024-11-16 01:57:02.058512,219.12
Household 2,2024-11-16 02:57:02.058512,199.21
Household 2,2024-11-16 03:57:02.058512,188.53
Household 2,2024-11-16 04:57:02.058512,244.82
Household 2,2024-11-16 05:57:02.058512,212.14
Household 2,2024-11-16 06:57:02.058512,184.85
Household 2,2024-11-16 07:57:02.058512,242.9
Household 2,2024-11-16 08:57:02.058512,237.58
Household 2,2024-11-16 09:57:02.058512,155.08
Household 2,2024-11-16 10:57:02.058512,245.85
Household 2,2024-11-16 11:57:02.058512,170.96
Household 2,2024-11-16 12:57:02.058512,199.94
Household 2,2024-11-16 13:57:02.058512,220.16
Household 2,2024-11-16 14:57:02.058512,161.65
Household 2,2024-11-16 15:57:02.058512,181.57
Household 2,2024-11-16 16:57:02.058512,184.41
Household 2,2024-11-16 17:57:02.058512,211.14
Household 2,2024-11-16 18:57:02.058512,163.93
Household 2,2024-11-16 19:57:02.058512,183.65
Household 2,2024-11-16 20:57:02.058512,175.06
Household 3,2024-11-15 21:57:02.058512,281.26
Household 3,2024-11-15 22:57:02.058512,328.1
Household 3,2024-11-15 23:57:02.058512,257.11
Household 3,2024-11-16 00:57:02.058512,297.97
Household 3,2024-11-16 01:57:02.058512,317.36
Household 3,2024-11-16 02:57:02.058512,275.09
Household 3,2024-11-16 03:57:02.058512,250.58
Household 3,2024-11-16 04:57:02.058512,259.73
Household 3,2024-11-16 05:57:02.058512,340.93
Household 3,2024-11-16 06:57:02.058512,320.37
Household 3,2024-11-16 07:57:02.058512,340.38
Household 3,2024-11-16 08:57:02.058512,307.55
Household 3,2024-11-16 09:57:02.058512,323.14
Household 3,2024-11-16 10:57:02.058512,264.39
Household 3,2024-11-16 11:57:02.058512,270.5
Household 3,2024-11-16 12:57:02.058512,279.55
Household 3,2024-11-16 13:57:02.058512,316.09
Household 3,2024-11-16 14:57:02.058512,341.63
Household 3,2024-11-16 15:57:02.058512,286.77
Household 3,2024-11-16 16:57:02.058512,329.2
Household 3,2024-11-16 17:57:02.058512,298.07
Household 3,2024-11-16 18:57:02.058512,275.43
Household 3,2024-11-16 19:57:02.058512,283.46
Household 3,2024-11-16 20:57:02.058512,305.4
Household 4,2024-11-15 21:57:02.058512,382.35
Household 4,2024-11-15 22:57:02.058512,391.81
Household 4,2024-11-15 23:57:02.058512,371.47
Household 4,2024-11-16 00:57:02.058512,360.55
Household 4,2024-11-16 01:57:02.058512,357.63
Household 4,2024-11-16 02:57:02.058512,365.23
Household 4,2024-11-16 03:57:02.058512,430.14
Household 4,2024-11-16 04:57:02.058512,423.19
Household 4,2024-11-16 05:57:02.058512,401.36
Household 4,2024-11-16 06:57:02.058512,352.03
Household 4,2024-11-16 07:57:02.058512,390.18
Household 4,2024-11-16 08:57:02.058512,369.81
Household 4,2024-11-16 09:57:02.058512,397.09
Household 4,2024-11-16 10:57:02.058512,356.59
Household 4,2024-11-16 11:57:02.058512,444.3
Household 4,2024-11-16 12:57:02.058512,369.61
Household 4,2024-11-16 13:57:02.058512,409.91
Household 4,2024-11-16 14:57:02.058512,435.4
Household 4,2024-11-16 15:57:02.058512,445.02
Household 4,2024-11-16 16:57:02.058512,436.06
Household 4,2024-11-16 17:57:02.058512,366.69
Household 4,2024-11-16 18:57:02.058512,436.57
Household 4,2024-11-16 19:57:02.058512,387.82
Household 4,2024-11-16 20:57:02.058512,369.21
Household 1,2024-11-16 21:57:02.058512,129.19
Household 1,2024-11-16 22:57:02.058512,142.94
Household 1,2024-11-16 23:57:02.058512,69.8
Household 1,2024-11-17 00:57:02.058512,89.56
Household 1,2024-11-17 01:57:02.058512,98.03
Household 1,2024-11-17 02:57:02.058512,110.69
Household 1,2024-11-17 03:57:02.058512,132.55
Household 1,2024-11-17 04:57:02.058512,91.38
Household 1,2024-11-17 05:57:02.058512,95.57
Household 1,2024-11-17 06:57:02.058512,108.63
Household 1,2024-11-17 07:57:02.058512,139.13
Household 1,2024-11-17 08:57:02.058512,148.68
Household 1,2024-11-17 09:57:02.058512,118.71
Household 1,2024-11-17 10:57:02.058512,93.51
Household 1,2024-11-17 11:57:02.058512,109.96
Household 1,2024-11-17 12:57:02.058512,119.11
Household 1,2024-11-17 13:57:02.058512,120.16
Household 1,2024-11-17 14:57:02.058512,149.69
Household 1,2024-11-17 15:57:02.058512,51.58
Household 1,2024-11-17 16:57:02.058512,97.15
Household 1,2024-11-17 17:57:02.058512,78.55
Household 1,2024-11-17 18:57:02.058512,115.92
Household 1,2024-11-17 19:57:02.058512,114.72
Household 1,2024-11-17 20:57:02.058512,60.87
Household 2,2024-11-16 21:57:02.058512,248.62
Household 2,2024-11-16 22:57:02.058512,185.59
Household 2,2024-11-16 23:57:02.058512,176.92
Household 2,2024-11-17 00:57:02.058512,204.58
Household 2,2024-11-17 01:57:02.058512,190.75
Household 2,2024-11-17 02:57:02.058512,238.26
Household 2,2024-11-17 03:57:02.058512,203.03
Household 2,2024-11-17 04:57:02.058512,164.51
Household 2,2024-11-17 05:57:02.058512,173.05
Household 2,2024-11-17 06:57:02.058512,188.07
Household 2,2024-11-17 07:57:02.058512,216.22
Household 2,2024-11-17 08:57:02.058512,169.08
Household 2,2024-11-17 09:57:02.058512,243.37
Household 2,2024-11-17 10:57:02.058512,159.58
Household 2,2024-11-17 11:57:02.058512,219.48
Household 2,2024-11-17 12:57:02.058512,171.59
Household 2,2024-11-17 13:57:02.058512,203.9
Household 2,2024-11-17 14:57:02.058512,229.92
Household 2,2024-11-17 15:57:02.058512,173.09
Household 2,2024-11-17 16:57:02.058512,165.64
Household 2,2024-11-17 17:57:02.058512,192.59
Household 2,2024-11-17 18:57:02.058512,151.83
Household 2,2024-11-17 19:57:02.058512,231.09
Household 2,2024-11-17 20:57:02.058512,180.18
Household 3,2024-11-16 21:57:02.058512,289.43
Household 3,2024-11-16 22:57:02.058512,313.9
Household 3,2024-11-16 23:57:02.058512,305.18
Household 3,2024-11-17 00:57:02.058512,297.32
Household 3,2024-11-17 01:57:02.058512,322.52
Household 3,2024-11-17 02:57:02.058512,281.73
Household 3,2024-11-17 03:57:02.058512,311.02
Household 3,2024-11-17 04:57:02.058512,263.75
Household 3,2024-11-17 05:57:02.058512,332.85
Household 3,2024-11-17 06:57:02.058512,272.02
Household 3,2024-11-17 07:57:02.058512,276.03
Household 3,2024-11-17 08:57:02.058512,328.76
Household 3,2024-11-17 09:57:02.058512,345.81
Household 3,2024-11-17 10:57:02.058512,271.91
Household 3,2024-11-17 11:57:02.058512,323.04
Household 3,2024-11-17 12:57:02.058512,289.47
Household 3,2024-11-17 13:57:02.058512,314.49
Household 3,2024-11-17 14:57:02.058512,304.0
Household 3,2024-11-17 15:57:02.058512,257.94
Household 3,2024-11-17 16:57:02.058512,339.64
Household 3,2024-11-17 17:57:02.058512,320.79
Household 3,2024-11-17 18:57:02.058512,277.08
Household 3,2024-11-17 19:57:02.058512,285.07
Household 3,2024-11-17 20:57:02.058512,313.23
Household 4,2024-11-16 21:57:02.058512,424.46
Household 4,2024-11-16 22:57:02.058512,448.6
Household 4,2024-11-16 23:57:02.058512,367.81
Household 4,2024-11-17 00:57:02.058512,380.52
Household 4,2024-11-17 01:57:02.058512,436.42
Household 4,2024-11-17 02:57:02.058512,421.51
Household 4,2024-11-17 03:57:02.058512,424.98
Household 4,2024-11-17 04:57:02.058512,387.47
Household 4,2024-11-17 05:57:02.058512,401.22
Household 4,2024-11-17 06:57:02.058512,356.86
Household 4,2024-11-17 07:57:02.058512,381.43
Household 4,2024-11-17 08:57:02.058512,443.27
Household 4,2024-11-17 09:57:02.058512,392.81
Household 4,2024-11-17 10:57:02.058512,375.86
Household 4,2024-11-17 11:57:02.058512,444.56
Household 4,2024-11-17 12:57:02.058512,380.96
Household 4,2024-11-17 13:57:02.058512,355.61
Household 4,2024-11-17 14:57:02.058512,375.17
Household 4,2024-11-17 15:57:02.058512,443.55
Household 4,2024-11-17 16:57:02.058512,357.48
Household 4,2024-11-17 17:57:02.058512,374.91
Household 4,2024-11-17 18:57:02.058512,389.09
Household 4,2024-11-17 19:57:02.058512,410.38
Household 4,2024-11-17 20:57:02.058512,366.05
